time,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate,PET_hargreaves
2015-12-18 17:00:00,0.0,266.1000061035156,501.1000061035156,99550.0,0.0046000001020729,285.1000061035156,7.599999904632568,0.3000000119209289,0.0,0.12250838140140792
2015-12-18 18:00:00,0.0,260.20001220703125,489.8999938964844,99550.0,0.0033999998122453,286.20001220703125,8.100000381469727,0.0,0.0,0.11977021466732897
2015-12-18 19:00:00,0.0,260.20001220703125,445.3999938964844,99430.0,0.0037999998312443,287.20001220703125,7.400000095367432,-1.3000000715255735,0.0,0.10889090334032715
2015-12-18 20:00:00,0.0,260.20001220703125,339.0,99480.0,0.0033999998122453,287.5,6.700000286102295,-2.6000001430511475,0.0,0.08287834921019355
2015-12-18 21:00:00,0.0,241.5,152.5,99610.0,0.0027999999001622,286.70001220703125,6.0,-3.799999952316284,0.0,0.03728303319927586
2015-12-18 22:00:00,0.0,241.5,26.80000114440918,99720.0,0.0031999999191612,285.1000061035156,5.400000095367432,-3.700000047683716,0.0,0.006552034966607465
2015-12-18 23:00:00,0.0,241.5,0.0,99920.0,0.0030999998562037,281.20001220703125,4.800000190734863,-3.5,0.0,0.0
2015-12-19 00:00:00,0.0,223.6000061035156,0.0,100140.0,0.003000000026077,279.20001220703125,4.099999904632568,-3.400000095367432,0.0,0.0
2015-12-19 01:00:00,0.0,223.6000061035156,0.0,100240.0,0.0027999999001622,277.70001220703125,4.0,-3.200000047683716,0.0,0.0
2015-12-19 02:00:00,0.0,223.6000061035156,0.0,100460.0,0.002600000007078,276.20001220703125,3.799999952316284,-3.0,0.0,0.0
2015-12-19 03:00:00,0.0,214.40000915527344,0.0,100620.0,0.0024999999441206,275.3000183105469,3.6000001430511475,-2.799999952316284,0.0,0.0
2015-12-19 04:00:00,0.0,214.40000915527344,0.0,100620.0,0.0026999998372048,274.70001220703125,3.1000001430511475,-2.6000001430511475,0.0,0.0
2015-12-19 05:00:00,0.0,214.40000915527344,0.0,100710.0,0.0024999999441206,273.8000183105469,2.6000001430511475,-2.299999952316284,0.0,0.0
2015-12-19 06:00:00,0.0,205.5,0.0,100760.0,0.0023000000510364,272.8000183105469,2.1000001430511475,-2.1000001430511475,0.0,0.0
2015-12-19 07:00:00,0.0,205.5,0.0,100720.0,0.0023999998811632,272.1000061035156,2.0,-1.899999976158142,0.0,0.0
2015-12-19 08:00:00,0.0,205.5,0.0,100820.0,0.0023999998811632,271.3999938964844,2.0,-1.8000000715255735,0.0,0.0
